管轄	最終更新日	企業・事業場名称	所在地	公表日	違反法条	事案概要	その他参考事項
高知労働局	令和元年7月31日	（株）ジンセイ	高知県高知市	R1.7.2	労働安全衛生法第61条,労働安全衛生施行令第20条,クレーン等安全規則第68条	技能講習を修了させることなく、１ｔ以上５ｔ未満の移動式クレーンを用いて作業を行わせたもの	R1.7.2送検
高知労働局	令和元年7月31日	（有）寿建設工業	愛媛県新居浜市	R1.7.16	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約21ｍの作業床で、手すり等を設けることなく労働者に搬出作業を行わせたもの	R1.7.16送検
高知労働局	令和元年7月31日	四電エンジニアリング（株）	香川県高松市	R1.7.16	労働安全衛生法第31条,労働安全衛生規則第653条	高さ約21ｍの作業床に、手すり等を設けることなく下請労働者に使用させたもの	R1.7.16送検
福岡労働局	令和元年7月31日	（株）西部警備保障	福岡県遠賀郡遠賀町	H30.8.16	労働安全衛生法第100条,労働安全衛生規則第97条	労働者１名の休業災害について、労働者死傷病報告を労働基準監督署長に提出していなかったもの	H30.8.16送検
福岡労働局	令和元年7月31日	ポピー製紙（株）	福岡県八女市	H30.9.5	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告書を提出していなかったもの	H30.9.5送検
福岡労働局	令和元年7月31日	（株）クリーンアップサービス	北九州市八幡東区	H31.2.20	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約17ｍの作業床の端で、囲い、手すりの設置等の墜落防止措置を講じることなく労働者に作業を行わせたもの	H31.2.20送検
福岡労働局	令和元年7月31日	ＢＺアドバンス（株）	福岡市博多区	H31.2.26	最低賃金法第４条	労働者２名に、３〜７か月間の定期賃金合計約335万円を支払わなかったもの	H31.2.26送検
福岡労働局	令和元年7月31日	（一社）ウェルビング	福岡県北九州市小倉南区	H31.3.19	最低賃金法第４条	労働者３名に、２か月間の定期賃金合計約87万円を支払わなかったもの	H31.3.11送検
福岡労働局	令和元年7月31日	（株）カシワバラ・コーポレーション	山口県岩国市	H31.3.19	労働安全衛生法第20条,労働安全衛生規則第567条	旋回式つり足場について、作業開始前に点検を行わなかったもの	H31.3.19送検
福岡労働局	令和元年7月31日	ｆｉｌｌｅｄｉeｎｄ	福岡市博多区	H31.4.12	最低賃金法第４条	労働者３名に対し、２か月間の定期賃金合計約39万円を支払わなかったもの	H31.4.12送検
福岡労働局	令和元年7月31日	総合コーポレーション（有）	福岡県福岡市南区	R1.5.10	労働安全衛生法第61条,労働安全衛生法施行令第20条	無資格の労働者につり上げ荷重１ｔ以上の移動式クレーンを運転させたもの	R1.5.10送検
福岡労働局	令和元年7月31日	吉村商事	福岡県福岡市中央区	R1.5.13	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害について、遅滞なく労働者死傷病報告を提出しなかったもの	R1.5.13送検
福岡労働局	令和元年7月31日	北部解体（株）	福岡県北九州市八幡西区	R1.5.17	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害について、遅滞なく労働者死傷病報告を提出しなかったもの	R1.5.17送検
福岡労働局	令和元年7月31日	（株）大塚工業	福岡県福岡市早良区	R1.6.10	労働安全衛生法第21条,労働安全衛生規則第521条,労働者派遣法第45条	高さ２ｍ以上の箇所での作業に際し、労働者に安全帯を使用させるための有効な設備を設けていなかったもの	R1.6.10送検
福岡労働局	令和元年7月31日	（株）大山組	福岡県北九州市小倉北区	R1.6.19	労働安全衛生法第14条,労働安全衛生法施行令第6条,労働安全衛生規則第517条の18	コンクリート造の工作物の解体の作業において、コンクリート造の工作物の解体等作業主任者に作業の直接指揮等の職務を行わせていなかったもの	R1.6.19送検
福岡労働局	令和元年7月31日	（株）志水ミート	福岡県粕屋郡宇美町	R1.7.1	労働安全衛生法第20条,労働安全衛生規則第130条の５	食品加工用機械であるミンチ機の開口部にふた、囲い等を設けずに使用させたもの	R1.7.1送検
福岡労働局	令和元年7月31日	（株）トラスト・ジャパン	福岡県福岡市東区	R1.7.4	最低賃金法第４条	労働者21名に対し、１か月間の定期賃金合計約229万円を支払わなかったもの	R1.7.4送検
福岡労働局	令和元年7月31日	（株）のなか食品	福岡県八女市	R1.7.31	労働基準法第20条	労働者を即時解雇したのに解雇予告手当を支払わなかったもの	R1.7.30送検
佐賀労働局	令和元年7月31日	（株）ストリーム	佐賀県唐津市	H30.9.25	労働基準法第32条,労働基準法第37条	技能実習生６名に、36協定の延長時間を超える違法な時間外労働を行わせ、また、最長17か月間の割増賃金の一部を支払わなかったもの	H30.9.25送検
佐賀労働局	令和元年7月31日	中島防水	長崎県佐世保市	H30.12.4	労働安全衛生法第20条,労働安全衛生規則第279条	引火性の危険物を含む接着剤を使用中に火気を使用させたもの	H30.12.4送検
佐賀労働局	令和元年7月31日	脇山建設	佐賀県唐津市	H31.2.4	労働安全衛生法第20条,労働安全衛生規則第158条	ドラグ・ショベルに接触するおそれのある箇所に労働者を立ち入らせたもの	H31.2.4送検
佐賀労働局	令和元年7月31日	（株）宮崎運輸	佐賀県藤津郡太良町	H31.4.18	労働基準法第32条	労働者１名に、36協定の延長時間を超える違法な時間外・休日労働を行わせたもの	H31.4.18送検
長崎労働局	令和元年7月31日	（有）徳新商事	長崎県佐世保市	H30.9.25	労働安全衛生法第20条,労働安全衛生規則第158条	運転中の車両系建設機械（解体用つかみ機）に接触するおそれのある箇所に労働者を立ち入らせたもの	H30.9.25送検
長崎労働局	令和元年7月31日	エイ・エヌ・シー（有）	長崎県長崎市	H30.11.2	労働安全衛生法第21条,労働安全衛生規則第519条	高さ２ｍ以上の作業床の端で手すり等を設けることなく労働者に作業を行わせたもの	H30.11.2送検
長崎労働局	令和元年7月31日	マツモト鉄建（株）	長崎県長崎市	H31.3.18	労働安全衛生法第88条,労働安全衛生規則第86条	足場の設置に係る計画届を、設置開始の30 日以上前までに届け出ていなかったもの	H31.3.18送検
長崎労働局	令和元年7月31日	（有）糸山ステージ工業	長崎県佐世保市	R1.7.11	労働安全衛生法第20条,労働安全衛生規則第564条	安全帯を安全に取り付けるための設備等を設けることなく、労働者に高さ２ｍ以上の足場の組立ての作業を行わせたもの	R1.7.11送検
熊本労働局	令和元年7月31日	（有）藤原建築	熊本県球磨郡あさぎり町	H30.9.26	労働安全衛生法第21条,労働安全衛生規則第518条	高さ3.5ｍの屋根上で、防網、安全帯等の墜落防止措置を講じることなく、労働者に作業を行わせたもの	H30.9.26送検
熊本労働局	令和元年7月31日	（株）あんしんＣｏ．，Ｌｔｄ．	熊本県熊本市北区	H31.2.7	労働基準法第32条	労働者１名に、36協定で定めた延長時間を超えて、違法な時間外労働を行わせたもの	H31.2.7送検
熊本労働局	令和元年7月31日	（株）三大	熊本県八代市	H31.3.22	労働安全衛生法第20条,労働安全衛生規則第107条	ゴミ収集車の後部扉の運転を停止させることなく、労働者に後部扉のゴミの除去作業を行わせたもの	H31.3.22送検
熊本労働局	令和元年7月31日	大輝	熊本県宇城市	R1.6.20	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告書を提出しなかったもの	R1.6.20送検
熊本労働局	令和元年7月31日	（株）高梢	熊本県阿蘇郡高森町	R1.7.2	労働安全衛生法第20条,労働安全衛生規則第157条	トラクター・ショベルが路肩から転落する危険があったのに、転落等の防止措置を講じていなかったもの	R1.7.2送検
熊本労働局	令和元年7月31日	西日本土木（株）　山鹿砕石所	熊本県山鹿市	R1.7.4	労働安全衛生法第21条,労働安全衛生規則第518条	高さ3.2ｍの砕石設備上で、作業床を設ける等墜落防止措置を講じることなく、労働者に作業を行わせたもの	R1.7.4送検
熊本労働局	令和元年7月31日	未来エキスプレス（株）	熊本県菊池郡大津町	R1.7.8	労働基準法第32条	労働者１名に、36協定で定めた延長時間を超えて、違法な時間外労働を行わせたもの	R1.7.8送検
熊本労働局	令和元年7月31日	明造園	熊本県天草市	R1.7.22	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告書を提出しなかったもの	R1.7.22送検
大分労働局	令和元年7月31日	（有）草場工業所	大分県臼杵市	H30.11.29	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生した際に遅滞なく、労働者死傷病報告を提出しなかったもの	H30.11.29送検
大分労働局	令和元年7月31日	（有）シュウズ・クラブ	大分県大分市	H31.1.16	労働基準法第101条	労働基準監督官に虚偽の陳述を行い、虚偽の記載をした帳簿書類の提出を行ったもの	H31.1.16送検
大分労働局	令和元年7月31日	ピーエム工業（株）	大分県大分市	H31.2.12	労働安全衛生法第21条,労働安全衛生規則第519条	高さ２ｍ以上の橋台の端に手すり等を設けることなく労働者に荷の受渡し作業を行わせたもの	H31.2.12送検
大分労働局	令和元年7月31日	（株）アーキテクト・サービス・イモト	大分県大分市	H31.3.14	労働基準法第15条	労働契約の締結に際し、書面の交付により労働条,件を明示しなかったもの	H31.3.14送検
宮崎労働局	令和元年7月31日	（株）宮本組	宮崎県西都市	H30.9.11	労働安全衛生法第20条,労働安全衛生規則第151条の６	路肩で車両系荷役運搬機械（ダンプ・トラック）を用いて作業を行う際に、誘導者を配置しなかったもの	H30.9.11送検
宮崎労働局	令和元年7月31日	（株）篠村林業	宮崎県西臼杵郡五ヶ瀬町	H31.2.5	労働安全衛生法第20条,労働安全衛生規則第151条の96	車両系木材伐出機械で集材作業を行う際、原木等を集材している場所の下方に労働者を立ち入らせたもの	H31.2.5送検
宮崎労働局	令和元年7月31日	（株）大迫鉄工所	宮崎県都城市	H31.2.13	労働安全衛生法第61条,労働安全衛生法施行令第20条	無資格の労働者にクレーンの玉掛け作業を行わせたもの	H31.2.13送検
宮崎労働局	令和元年7月31日	（株）環境未来恒産	宮崎県宮崎市	H31.3.26	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約3.5ｍの作業床の端で、手すり等を設けることなく労働者に作業を行わせたもの	H31.3.26送検
宮崎労働局	令和元年7月31日	霧島酒造（株）	宮崎県都城市	R1.6.4	労働安全衛生法第20条,労働安全衛生規則第107条	コンベヤーの掃除作業を行う際、当該機械の運転を停止する等の必要な措置を講じなかったもの	R1.6.4送検
宮崎労働局	令和元年7月31日	都城木材（株）	宮崎県都城市	R1.6.13	労働安全衛生法第20条,労働安全衛生規則第101条	木材製品を運搬する機械の歯車に、覆い等を設ける措置を講じることなく労働者に作業を行わせたもの	R1.6.13送検
宮崎労働局	令和元年7月31日	（株）さつま地鶏屋	宮崎県西諸県郡高原町	R1.6.19	労働安全衛生法第22条,労働安全衛生規則第578条	内燃機関を有する高圧洗浄機で工場の洗浄作業を行う際、換気が不十分な場所で労働者に作業を行わせたもの	R1.6.19送検
鹿児島労働局	令和元年7月31日	奄美大島酒造（株）	鹿児島県奄美市	H30.9.4	労働安全衛生法第100条,労働安全衛生規則第97条	20日間の休業を要する労働災害が発生したのに、遅滞なく、労働者死傷病報告を提出しなかったもの	H30.9.4送検
鹿児島労働局	令和元年7月31日	（株）中村建設	鹿児島県大島郡宇検村	H30.9.20	労働安全衛生法第59条,労働安全衛生規則第36条	労働者に、高さ２ｍ以上の、ロープにより身体を保持して行う作業に係る特別教育を行わなかったもの	H30.9.20送検
鹿児島労働局	令和元年7月31日	（有）脇園塗工	鹿児島県薩摩川内市	H31.1.7	労働安全衛生法第21条,労働安全衛生規則第519条	高さ６ｍの屋根上で、墜落防止措置を講じることなく、労働者に塗装の準備作業を行わせたもの	H31.1.7送検
鹿児島労働局	令和元年7月31日	（有）岩川興業	鹿児島県熊毛郡屋久島町	H31.2.19	労働安全衛生法第20条,労働安全衛生規則第157条	斜角35度の斜面上で、誘導員等を配置しないまま、バックホーの運転をさせていたもの	H31.2.19送検
鹿児島労働局	令和元年7月31日	（株）永田林業	鹿児島県出水市	H31.2.25	労働安全衛生法第100条,労働安全衛生規則第97条	休業14日の労働災害が発生したのに、労働者死傷病報告を提出しなかったもの	H31.2.25送検
鹿児島労働局	令和元年7月31日	南九州開発（株）	鹿児島県名瀬市	R1.5.16	労働安全衛生法第21条,労働安全衛生規則第524条	高さ5.6ｍのスレート屋根上で、踏み抜き防止措置を講じることなく、労働者に作業を行わせていたもの	R1.5.16送検
鹿児島労働局	令和元年7月31日	（株）メディカルＫ	鹿児島県鹿児島市	R1.7.8	最低賃金法第４条	労働者４名に１か月間又は２か月間の定期賃金合計約49万円を支払わなかったもの	R1.7.8送検
沖縄労働局	令和元年6月30日	（有）丸徳工業	沖縄県西原町	H30.8.1	労働安全衛生法第20条,労働安全衛生規則第186条	くい打機の巻上げ装置に荷重をかけたまま、運転手を運転位置から離れさせたもの	H30.8.1送検
