管轄	最終更新日	企業・事業場名称	所在地	公表日	違反法条	事案概要	その他参考事項
広島労働局	平成31年3月31日	中川昭和	広島県尾道市	H30.10.26	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H30.10.26送検
広島労働局	平成31年3月31日	（株）柑橘屋	広島県三原市	H30.11.1	労働基準法第24条	労働者７名の８か月間の定期賃金合計約300万円を支払わなかったもの	H30.11.1送検
広島労働局	平成31年3月31日	鳴滝工業（有）	広島県尾道市	H30.11.2	労働安全衛生法第20条,クレーン等安全規則第29条	天井クレーンで、ハッカーを用いて玉掛けし、吊り上げた鋼板の下に労働者を立ち入らせたもの	H30.11.2送検
広島労働局	平成31年3月31日	（株）神戸揚重	兵庫県神戸市中央区	H30.11.12	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H30.11.12送検
広島労働局	平成31年3月31日	（株）ムロオ	広島県呉市	H30.12.21	労働基準法第32条	労働基準法第32条,に違反し、かつ、１か月当たり80時間を超える時間外・休日労働が複数の事業場において認められたもの	H30.12.21, 広島労働局長が指導
広島労働局	平成31年3月31日	シモハナ物流（株）	広島県安芸郡坂町	H31.2.12	労働基準法第32条	労働者７名に、36協定の延長時間を超えて違法な時間外労働を行わせたもの	H31.2.12送検
広島労働局	平成31年3月31日	（株）大和	岡山県総社市	H31.3.4	労働安全衛生法第20条,労働安全衛生規則第519条	深さ約5.9メートルの機材搬入口（開口部）に、手すりを設ける等の墜落防止措置を講じなかったもの	H31.3.4送検
広島労働局	平成31年3月31日	村上建設（株）	広島県神石郡神石高原町	H31.3.7	労働安全衛生法第20条,労働安全衛生規則第155条	車両系建設機械を用いて法面の掘削等の作業行わせるに当たり作業計画を定めていなかったもの	H31.3.7送検
広島労働局	平成31年3月31日	マツダ（株）	広島県安芸郡府中町	H31.3.18	労働安全衛生法第20条,労働安全衛生規則第151条の７	フォークリフトを用いて作業を行うときに、立入禁止等の接触防止措置を講じなかったもの	H31.3.18送検
広島労働局	平成31年3月31日	（株）Ｐ．Ｐ．ＣＯＭ	広島県広島市南区	H31.3.22	最低賃金法第４条  	労働者21名の１か月半分の賃金合計約188 万円を支払わなかったもの	H31.3.22送検
広島労働局	平成31年3月31日	（有）Ｓｉｎｃｅｒｉｔｙ	広島県福山市	H31.3.25	最低賃金法第４条	労働者10名の１か月分の賃金合計約61万円を支払わなかったもの	H31.3.25送検
山口労働局	平成31年3月31日	仲工業	山口県山口市	H30.8.20	労働安全衛生法第94条	労働災害に係る産業安全専門官の質問に対して虚偽の陳述を行ったもの	H30.8.20送検
山口労働局	平成31年3月31日	山口建設（株）	山口県山口市	H30.8.20	労働安全衛生法第91条	労働災害に係る労働基準監督官の質問に対して虚偽の陳述を行ったもの	H30.8.20送検
山口労働局	平成31年3月31日	（株）ＣｏｍｉｎｇＵｐ	山口県山口市	H30.10.4	労働基準法第24条	労働者12名に、４か月間の定期賃金合計約270万円を支払わなかったもの	H30.10.4送検
山口労働局	平成31年3月31日	（株）山下技研	山口県下関市	H30.11.8	労働基準法第24条	労働者12名に、７か月間の定期賃金合計約1 370万円を支払わなかったもの	H30.11.8送検
山口労働局	平成31年3月31日	（有）河上建設	山口県岩国市	H31.1.21	労働安全衛生法第20条,労働安全衛生規則第157条	路肩から車両系建設機械の転落を防止するため、誘導者を配置しなかったもの	H31.1.21送検
山口労働局	平成31年3月31日	（有)金城工業	山口県周南市	H31.3.25	労働安全衛生法第20条,労働安全衛生規則第158条	運転中の車両系建設機械（解体用つかみ機）に接触するおそれのある箇所に労働者を立ち入らせたもの	H31.3.25送検
山口労働局	平成31年3月31日	広容（株）	広島県広島市	H31.3.26	労働安全衛生法第20条,労働安全衛生規則第104条	スクリューコンベヤーの運転について、一定の合図を定めず、また、合図をする者を指名せず開始させたもの	H31.3.26送検
徳島労働局	平成31年3月31日	（有）岩崎建設	徳島県那賀郡那賀町	H30.8.16	労働安全衛生法第61条,　　    　　労働安全衛生法施行令第20条	ドラグ・ショベルの運転を無資格の労働者に行わせたもの	H30.8.16送検
徳島労働局	平成31年3月31日	（有）江淵鏡台店	徳島県徳島市	H30.10.25	最低賃金法第４条	労働者５名に、最長15か月間の定期賃金合計約159万円を支払わなかったもの	H30.10.25送検
徳島労働局	平成31年3月31日	（株）新日本リフォーム	徳島県板野郡藍住町	H31.1.10	最低賃金法第４条	労働者36名に、３か月間の定期賃金合計約1 757万円を支払わなかったもの	H31.1.10送検
香川労働局	平成30年9月30日	（有）松村建設	香川県東かがわ市	H30.6.18	労働安全衛生法第20条,クレーン等安全規則第74条の２	移動式クレーンで、つりクランプ１個を用いて吊り上げた鉄板の下に労働者を立ち入らせたもの	H30.6.18送検
香川労働局	平成30年9月30日	合同会社ホーム工房	香川県高松市	H30.8.24	労働安全衛生法第21条,労働安全衛生規則第518条	２ｍ以上の屋根上で、足場の設置等の墜落防止措置を講じることなく、労働者に屋根改修作業を行わせたもの	H30.8.24送検
愛媛労働局	平成31年3月31日	（有）ダイケン土木	愛媛県松山市	H30.6.14	労働安全衛生法第20条,労働安全衛生規則第157条	路肩から車両系建設機械（ローラー）の転落を防止するため、誘導者を配置しなかったもの	H30.6.14送検
愛媛労働局	平成31年3月31日	（株）本田建設工業	愛媛県松山市	H30.10.16	労働安全衛生法第21条,労働安全衛生規則第361条	労働者に掘削作業を行わせる際に、土留め支保工を設ける等、地山の崩壊を防止するための措置を講じなかったもの	H30.10.16送検
愛媛労働局	平成31年3月31日	（株）コクシン	愛媛県松山市	H30.11.9	労働安全衛生法第20条,労働安全衛生規則第164条	車両系建設機械（解体用つかみ機）を、主たる用途以外の用途（荷のつり上げ）に使用したもの	H30.11.9送検
愛媛労働局	平成31年3月31日	（有）来嶋建設	愛媛県松山市	H30.12.7	労働安全衛生法第20条,労働安全衛生規則第155条	車両系建設機械（ドラグ・ショベル）を用いて掘削作業を行うときに、作業場所に適応する作業計画を定めなかったもの	H30.12.7送検
愛媛労働局	平成31年3月31日	三島建設（有）	愛媛県西予市	H31.1.25	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H31.1.25送検
愛媛労働局	平成31年3月31日	マルウ接着（株）	愛媛県四国中央市	H31.3.12	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H31.3.12送検
愛媛労働局	平成31年3月31日	浜栄港運（株）	愛媛県新居浜市	H31.3.26	労働安全衛生法第14条,労働安全衛生規則第451条	船舶内での荷卸し作業において、船内荷役作業主任者に作業の方法を決定させ、作業を直接指揮させなかったもの	H31.3.26送検
高知労働局	平成31年3月31日	森岡興産	高知県高知市	H30.9.26	労働安全衛生法第20条,労働安全衛生規則第157条	ドラグ・ショベルを用いて作業を行わせる際に、転倒又は転落を防止するための措置を講じていなかったもの	H30.9.26送検
高知労働局	平成31年3月31日	（株）マルセイＳｈｉｍｅｎｏ　Ｃｒｅａｔｉｖｅ　Ｆｏｏｄｓ	高知県土佐市	H30.9.28	最低賃金法第４条,労働基準法第37条	労働者５名に、14か月間の定期賃金及び時間外労働等の割増賃金合計約313万円を支払わなかったもの	H30.9.28送検
福岡労働局	平成31年3月31日	（株）西部警備保障	福岡県遠賀郡遠賀町	H30.8.16	労働安全衛生法第100条,労働安全衛生規則第97条	労働者１名の休業災害について、労働者死傷病報告を労働基準監督署長に提出していなかったもの	Ｈ30.8.16送検
福岡労働局	平成31年3月31日	ポピー製紙（株）	福岡県八女市	H30.9.5	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告書を提出していなかったもの	Ｈ30.9.5送検
福岡労働局	平成31年3月31日	（有）横山工業	福岡県北九州市八幡東区	H31.1.16	労働安全衛生法第14条,労働安全衛生規則第566条	高さ５ｍ以上の足場の解体作業において、足場の組立て等作業主任者に安全帯の使用状況を監視させなかったもの	Ｈ31.1.16送検
福岡労働局	平成31年3月31日	エッセンハウス福岡	福岡県北九州市小倉北区	H31.1.17	最低賃金法第４条	労働者10名に、１か月間の定期賃金合計約172万円を支払わなかったもの	Ｈ31.1.17送検
福岡労働局	平成31年3月31日	（株）クリーンアップサービス	北九州市八幡東区	H31.2.20	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約17ｍの作業床の端で、囲い、手すりの設置等の墜落防止措置を講じることなく労働者に作業を行わせたもの	Ｈ31.2.20送検
福岡労働局	平成31年3月31日	ＢＺアドバンス（株）	福岡市博多区	H31.2.26	最低賃金法第４条	労働者２名に、３〜７か月間の定期賃金合計約335万円を支払わなかったもの	Ｈ31.2.26送検
福岡労働局	平成31年3月31日	（株）グローバルライン	北九州市八幡西区	H31.3.7	最低賃金法第４条	労働者３名に、１か月間の定期賃金を支払わず、最低賃金額から算出した約48万円以上の賃金を支払わなかったもの	Ｈ31.3.7送検
福岡労働局	平成31年3月31日	（一社）ウェルビング	福岡県北九州市小倉南区	H31.3.19	最低賃金法第４条	労働者３名に、２か月間の定期賃金合計約87万円を支払わなかったもの	Ｈ31.3.11送検
福岡労働局	平成31年3月31日	（株）カシワバラ・コーポレーション	山口県岩国市	H31.3.19	労働安全衛生法第20条,労働安全衛生規則第567条	旋回式つり足場について、作業開始前に点検を行わなかったもの	Ｈ31.3.19送検
福岡労働局	平成31年3月31日	（株）Ｃｏｌｏｒｓ．Ｗｏｒｋｓ	福岡県行橋市	H31.3.26	最低賃金法第４条	労働者39名に対し、１か月間の定期賃金合計約890万円を支払わなかったもの	Ｈ31.3.26送検
佐賀労働局	平成31年3月31日	ヤマヒロ工業（株）	佐賀県小城市	H30.6.14	労働安全衛生法第61条,労働安全衛生法施行令第20条	無資格の技能実習生に、フォークリフトを運転させたもの	H30.6.14送検
佐賀労働局	平成31年3月31日	一産業（株）	佐賀県佐賀市	H30.6.26	労働安全衛生法第20条,労働安全衛生規則第107条	コンベヤーの運転を停止させることなく、労働者に調整作業を行わせたもの	H30.6.26送検
佐賀労働局	平成31年3月31日	（株）ストリーム	佐賀県唐津市	H30.9.25	労働基準法第32条,労働基準法第37条	技能実習生６名に、36協定の延長時間を超える違法な時間外労働を行わせ、また、最長17か月間の割増賃金の一部を支払わなかったもの	H30.9.25送検
佐賀労働局	平成31年3月31日	中島防水	長崎県佐世保市	H30.12.4	労働安全衛生法第20条,労働安全衛生規則第279条	引火性の危険物を含む接着剤を使用中に火気を使用させたもの	H30.12.4送検
佐賀労働局	平成31年3月31日	（株）富士建	佐賀県佐賀市	H30.12.20	労働安全衛生法第21条,労働安全衛生規則第539条の６	ロープ高所作業を行わせるにあたり、作業を指揮する者を定めていなかったもの	H30.12.20送検
佐賀労働局	平成31年3月31日	脇山建設	佐賀県唐津市	H31.2.4	労働安全衛生法第20条,労働安全衛生規則第158条	ドラグ・ショベルに接触するおそれのある箇所に労働者を立ち入らせたもの	H31.2.4送検
佐賀労働局	平成31年3月31日	昭栄電設（株）	佐賀県伊万里市	H31.3.27	労働基準法第37条	労働者３名に対して割増賃金の一部を支払わなかったもの	H31.3.27送検
佐賀労働局	平成31年3月31日	松元工務店	佐賀県嬉野市	H31.3.28	労働安全衛生法第31条,労働安全衛生規則第653条	高さ約２ｍ以上の作業床の端で、囲い、手すりの設置等の墜落防止措置を講じることなく下請負人に作業を行わせたもの	H31.3.28送検
佐賀労働局	平成31年3月31日	松浦瓦産業	佐賀県鹿島市	H31.3.28	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約２ｍ以上の作業床の端で、囲い、手すりの設置等の墜落防止措置を講じることなく労働者に作業を行わせたもの	H31.3.28送検
長崎労働局	平成31年3月31日	（有）フジセス	長崎県諫早市	H30.6.8	労働安全衛生法第21条,労働安全衛生規則第518条	高さ約6.5ｍの箇所で作業床を設けることなく労働者に作業を行わせたもの	H30.6.8送検
長崎労働局	平成31年3月31日	（有）徳新商事	長崎県佐世保市	H30.9.25	労働安全衛生法第20条,労働安全衛生規則第158条	運転中の車両系建設機械（解体用つかみ機）に接触するおそれのある箇所に労働者を立ち入らせたもの	H30.9.25送検
長崎労働局	平成31年3月31日	エイ・エヌ・シー（有）	長崎県長崎市	H30.11.2	労働安全衛生法第21条,労働安全衛生規則第519条	高さ２ｍ以上の作業床の端で手すり等を設けることなく労働者に作業を行わせたもの	H30.11.2送検
長崎労働局	平成31年3月31日	東興産業（株）	長崎県松浦市	H31.3.4	労働安全衛生法第20条,労働安全衛生規則第151条の78	コンベヤーについて、非常の場合に直ちに運転を停止することができる装置を備えていなかったもの	H31.3.4送検
長崎労働局	平成31年3月31日	マツモト鉄建（株）	長崎県長崎市	H31.3.18	労働安全衛生法第88条,労働安全衛生規則第86条	足場の設置に係る計画届を、設置開始の30 日以上前までに届け出ていなかったもの	H31.3.18送検
長崎労働局	平成31年3月31日	（株）橋田	長崎県南島原市	H31.3.19	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告書を提出しなかったもの	H31.3.19送検
熊本労働局	平成31年3月31日	（有）森栄工業	熊本県菊池市	H30.7.9	労働安全衛生法第21条,労働安全衛生規則第519条	高さ6.9ｍの屋根軒先に、墜落防止用の手すり等を設けることなく、労働者に作業を行わせたもの	H30.7.9送検
熊本労働局	平成31年3月31日	（有）藤原建築	熊本県球磨郡あさぎり町	H30.9.26	労働安全衛生法第21条,労働安全衛生規則第518条	高さ3.5ｍの屋根上で、防網、安全帯等の墜落防止措置を講じることなく、労働者に作業を行わせたもの	H30.9.26送検
熊本労働局	平成31年3月31日	（株）あんしんＣｏ．，Ｌｔｄ．	熊本県熊本市北区	H31.2.7	労働基準法第32条	労働者１名に、36協定で定めた延長時間を超えて、違法な時間外労働を行わせたもの	H31.2.7送検
熊本労働局	平成31年3月31日	（株）星山建設工業	熊本県熊本市北区	H31.2.25	労働安全衛生法第100条,労働安全衛生規則第97条	休業約２か月間の労働災害が発生したのに、遅滞なく労働者死傷病報告書を提出しなかったもの	H31.2.25送検
熊本労働局	平成31年3月31日	西田精麦（株）	熊本県八代市	H31.3.22	労働安全衛生法第20条,労働安全衛生規則第107条	ベルトコンベヤーの運転を停止させることなく、労働者に掃除作業を行わせたもの	H31.3.22送検
熊本労働局	平成31年3月31日	（株）三大	熊本県八代市	H31.3.22	労働安全衛生法第20条,労働安全衛生規則第107条	ゴミ収集車の後部扉の運転を停止させることなく、労働者に後部扉のゴミの除去作業を行わせたもの	H31.3.22送検
大分労働局	平成31年3月31日	翼工業（株）	大分県中津市	H30.5.2	労働安全衛生法第21条,労働安全衛生規則第534条	深さ４ｍの掘削した溝内での下水管設置工事において、土砂等の崩壊による危険防止措置を行わなかったもの	H30.5.2送検, H30.12.27有罪確定
大分労働局	平成31年3月31日	マサヒ工業	大分県中津市	H30.7.5	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生した際に遅滞なく、労働者死傷病報告を提出しなかったもの	H30.7.5送検
大分労働局	平成31年3月31日	（有）草場工業所	大分県臼杵市	H30.11.29	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生した際に遅滞なく、労働者死傷病報告を提出しなかったもの	H30.11.29送検
大分労働局	平成31年3月31日	（有）シュウズ・クラブ	大分県大分市	H31.1.16	労働基準法第101条	労働基準監督官に虚偽の陳述を行い、虚偽の記載をした帳簿書類の提出を行ったもの	H31.1.16送検
大分労働局	平成31年3月31日	ピーエム工業（株）	大分県大分市	H31.2.12	労働安全衛生法第21条,労働安全衛生規則第519条	高さ２ｍ以上の橋台の端に手すり等を設けることなく労働者に荷の受渡し作業を行わせたもの	H31.2.12送検
大分労働局	平成31年3月31日	川田建設（株）	東京都北区	H31.2.12	労働安全衛生法第31条,労働安全衛生規則第653条	高さ２ｍ以上の荷台の端に手すり等を設けることなく請負人の労働者に使用させたもの	H31.2.12送検
大分労働局	平成31年3月31日	(株)アーキテクト・サービス・イモト	大分県大分市	H31.3.14	労働基準法第15条	労働契約の締結に際し、書面の交付により労働条,件を明示しなかったもの	H31.3.14送検
宮崎労働局	平成31年3月31日	独立行政法人国立病院機構	東京都目黒区	H30.7.27	労働基準法第32条	労働者１名に対して、36協定の延長時間を超える時間外労働を行わせたもの	H30.7.27送検
宮崎労働局	平成31年3月31日	（株）宮本組	宮崎県西都市	H30.9.11	労働安全衛生法第20条,労働安全衛生規則第151条の６	路肩で車両系荷役運搬機械（ダンプ・トラック）を用いて作業を行う際に、誘導者を配置しなかったもの	H30.9.11送検
宮崎労働局	平成31年3月31日	（株）篠村林業	宮崎県西臼杵郡五ヶ瀬町	H31.2.5	労働安全衛生法第20条,労働安全衛生規則第151条の96	車両系木材伐出機械で集材作業を行う際、原木等を集材している場所の下方に労働者を立ち入らせたもの	H31.2.5送検
宮崎労働局	平成31年3月31日	（株）大迫鉄工所	宮崎県都城市	H31.2.13	労働安全衛生法第61条,労働安全衛生法施行令第20条	無資格の労働者にクレーンの玉掛け作業を行わせたもの	H31.2.13送検
宮崎労働局	平成31年3月31日	（株）環境未来恒産	宮崎県宮崎市	H31.3.26	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約3.5ｍの作業床の端で、手すり等を設けることなく労働者に作業を行わせたもの	H31.3.26送検
鹿児島労働局	平成31年3月31日	奄美大島酒造（株）	鹿児島県奄美市	H30.9.4	労働安全衛生法第100条,労働安全衛生規則第97条	20日間の休業を要する労働災害が発生したのに、遅滞なく、労働者死傷病報告を提出しなかったもの	H30.9.4送検
鹿児島労働局	平成31年3月31日	（株）中村建設	鹿児島県大島郡宇検村	H30.9.20	労働安全衛生法第59条,労働安全衛生規則第36条	労働者に、高さ２ｍ以上の、ロープにより身体を保持して行う作業に係る特別教育を行わなかったもの	H30.9.20送検
鹿児島労働局	平成31年3月31日	（有）脇園塗工	鹿児島県薩摩川内市	H31.1.7	労働安全衛生法第21条,労働安全衛生規則第519条	高さ６ｍの屋根上で、墜落防止措置を講じることなく、労働者に塗装の準備作業を行わせたもの	H31.1.7送検
鹿児島労働局	平成31年3月31日	（有）岩川興業	鹿児島県熊毛郡屋久島町	H31.2.19	労働安全衛生法第20条,労働安全衛生規則第157条	斜角35度の斜面上で、誘導員等を配置しないまま、バックホーの運転をさせていたもの	H31.2.19送検
鹿児島労働局	平成31年3月31日	（株）永田林業	鹿児島県出水市	H31.2.25	労働安全衛生法第100条,労働安全衛生規則第97条	休業14日の労働災害が発生したのに、労働者死傷病報告を提出しなかったもの	H31.2.25送検
鹿児島労働局	平成31年3月31日	フォーレスト塚元	鹿児島県出水市	H31.3.18	最低賃金法第４条	労働者７名に、９か月間の定期賃金合計約300万円を支払わなかったもの。	H31.3.18送検
沖縄労働局	平成31年3月31日	望興業	沖縄県南風原町	H30.5.10	労働安全衛生法第100条,労働安全衛生規則第97条	休業約６か月を要する労働災害が発生したにもかかわらず、遅滞なく労働者死傷病報告書を提出しなかったもの	H30.5.10送検
沖縄労働局	平成31年3月31日	（有）丸徳工業	沖縄県西原町	H30.8.1	労働安全衛生法第20条,労働安全衛生規則第186条	くい打機の巻上げ装置に荷重をかけたまま、運転手を運転位置から離れさせたもの	H30.8.1送検
沖縄労働局	平成31年3月31日	（株）ジーマック　本社営業所	沖縄県浦添市	H31.3.31	労働基準法第32条	労働者４名に、有効な36協定の締結・届出なく、違法な時間外労働を行わせたもの	H31.3.20送検
